library/src/main/java/com/augmate/sdk/services/MotherService.java : 45367781.2552275
launcher/src/main/java/com/augmate/launcher/frontend/activites/ui/launcher/LoginActivity.java : 10919642.0758869
wifiadmin/src/main/java/com/augmate/wifiadmin/util/WifiNetworkManager.java : 9449646.36134388
launcher/src/main/java/com/augmate/launcher/services/LauncherConfigurationService.java : 8466997.20220848
fileadmin/src/main/java/com/augmate/fileadmin/services/FilePolicyService.java : 6438616.26791448
privilegedshim/src/main/java/com/augmate/privilegedshim/AugmateSystemService.java : 4106506.13031561
updater/src/main/java/com/augmate/updater/services/ProvisionService.java : 2593818.28866787
sdk/src/main/java/com/augmate/sdk/ui/AugmateGestureActivity.java : 2517598.40864594
privilegedshim/src/androidTest/java/com/augmate/privilegedshim/AugmateSystemServiceTest.java : 2357546.10619469
sdk/src/main/java/com/augmate/sdk/AugmateServiceCommunicator.java : 2111679.49949095
launcher/src/main/java/com/augmate/launcher/frontend/activites/ui/launcher/LauncherMainActivity.java : 2099369.55713055
wifiadmin/src/main/java/com/augmate/wifiadmin/util/WifiHelper.java : 1610184.27887853
deviceinfo/src/main/java/com/augmate/deviceinfo/frontend/activities/DeviceInfoMainActivity.java : 1238199.02325946
configuration/src/main/java/com/augmate/configuration/storage/StorageSnappyDb.java : 921315.32594565
wifiadmin/src/test/java/com/augmate/wifiadmin/WifiNetworkManagerTest.java : 514655.013235179
library/src/test/java/com/augmate/sdk/services/MotherServiceTest.java : 438848.102200642
circle.yml : 391399.662698723
configuration/build.gradle : 353027.012295403
wifiadmin/src/main/java/com/augmate/wifiadmin/service/WifiConnectionService.java : 297805.200093978
configuration/src/test/java/com/augmate/configuration/ConfigurationPollerTest.java : 277883.143237528
fileadmin/src/main/java/com/augmate/fileadmin/models/UpdateFileTask.java : 253305.042289921
launcher/src/test/java/com/augmate/sdk/AugmateServiceCommunicatorTest.java : 230208.575456183
wifiadmin/src/test/java/com/augmate/wifiadmin/service/WifiConfigurationServiceTest.java : 228615.196178244
updatershimlibrary/src/main/java/com/augmate/updatershimlibrary/VerificationParams.java : 227484.138147075
launcher/src/androidTest/java/com/augmate/services/DefaultLauncherToggleIntegrationTest.java : 217825.666536142
wifiadmin/src/main/java/com/augmate/wifiadmin/service/WifiConfigurationService.java : 217757.335421725
updater/src/main/AndroidManifest.xml : 180471.742658
launcher/src/main/java/com/augmate/launcher/services/DefaultLauncherToggle.java : 165286.519617824
deviceinfo/build.gradle : 164043.453050356
configuration/src/main/java/com/augmate/configuration/ConfigurationProvider.java : 161764.171039236
updater/src/main/java/com/augmate/updater/bootstrapper/WifiSetupHelper.java : 158795.870310909
launcher/src/androidTest/java/com/augmate/services/DefaultLauncherToggleGlass2IntegrationTest.java : 153624.33518678
wifiadmin/src/main/java/com/augmate/wifiadmin/service/WifiSetupService.java : 140298.746965307
launcher/src/test/java/com/augmate/MockMotherService.java : 139948.176599577
configuration/src/main/java/com/augmate/configuration/storage/EncryptionUtils.java : 139336.738663952
fileadmin/src/main/java/com/augmate/fileadmin/utils/AugmateFileUtils.java : 134632.994283029
library/src/main/java/com/augmate/sdk/services/DataCaptureService.java : 132613.778526118
updater/src/main/java/com/augmate/updater/pmi/PackageManagerReturnCodes.java : 120391.330252956
updatershimlibrary/src/main/java/com/augmate/updatershimlibrary/EncryptionParams.java : 112080.526274571
configuration/src/androidTest/java/com/augmate/configuration/storage/SnappyStoreIntegrationTest.java : 109092.283185841
configuration/src/main/java/com/augmate/configuration/ConfigurationPollingRunner.java : 105433.191009476
updater/src/test/java/com/augmate/updater/MockAugmateSystemService.java : 99437.5402928969
configuration/src/main/java/com/augmate/configuration/ConfigurationPollingScheduler.java : 99303.5006656747
launcher/src/main/AndroidManifest.xml : 94420.498002976
launcher/src/androidTest/java/com/augmate/launcher/frontend/activities/ui/launcher/LauncherMainActivityTest.java : 86964.1341530269
configuration/src/main/java/com/augmate/configuration/provisioning/ProvisioningFetcher.java : 85226.8537865142
wifiadmin/src/test/java/com/augmate/wifiadmin/service/ConfigurationServiceTest.java : 83417.5124911896
configuration/src/main/java/com/augmate/configuration/ConfigurationContentProvider.java : 83076.1249902107
privilegedshim/src/main/java/com/augmate/privilegedshim/LogcatHandler.java : 75076
updatershimlibrary/src/main/aidl/com/augmate/privilegedshim/IAugmateSystemService.aidl : 70038.6836870546
updater/src/main/java/com/augmate/updater/PolicyEnforcerService.java : 69763.0511394784
launcher/src/main/java/com/augmate/launcher/frontend/activites/ui/launcher/LuggagePasswordActivity.java : 68704.719241914
updater/src/main/java/com/augmate/updater/UpdateStatusManager.java : 68359.233769285
updater/src/main/java/com/augmate/updater/PolicyEnforcer.java : 62427.326102279
library/src/main/java/com/augmate/sdk/backend/managers/ApplicationManager.java : 58504.3643198371
updater/src/main/java/com/augmate/updater/pmi/PackageInstaller.java : 57087.9949878612
wifiadmin/src/main/java/com/augmate/wifiadmin/service/ConfigurationService.java : 55757.7862009554
deviceinfo/src/main/java/com/augmate/deviceinfo/models/AugmatePackageInfo.java : 52652.8891064296
updater/build.gradle : 52455.3288432924
wifiadmin/src/test/java/com/augmate/wifiadmin/util/WifiHelperTest.java : 48739.9486255776
sdk/build.gradle : 45675.5052862401
sdk/src/main/java/com/augmate/sdk/EndpointHelper.java : 42882.3185057561
sdk/src/main/java/com/augmate/sdk/AugmateConfigurationService.java : 38313.7611402616
updatershimlibrary/src/main/java/com/augmate/updatershimlibrary/AugmateShimResultParcelable.java : 35442.2128592685
updater/src/main/java/com/augmate/updater/pmi/PackageUninstaller.java : 35393.062103532
configuration/src/test/java/com/augmate/configuration/ConfigurationHelperTest.java : 33899.623149816
launcher/build.gradle : 32155.2459863733
library/src/main/java/com/augmate/sdk/backend/models/PubnubObject.java : 31879.3645547811
launcher/src/androidTest/java/com/augmate/launcher/frontend/activites/ui/launcher/LoginActivityTest.java : 28179.9282637638
wifiadmin/src/main/AndroidManifest.xml : 26352.9034380139
configuration/src/androidTest/java/com/augmate/configuration/ConfigurationPollerIntegrationTest.java : 25920.8282559323
configuration/src/main/java/com/augmate/configuration/provisioning/ProvisioningPollingScheduler.java : 24151.6948860522
deviceinfo/src/main/java/com/augmate/deviceinfo/models/DeviceInfo.java : 23157.5926070953
wifiadmin/build.gradle : 22901.4426345054
configuration/src/main/java/com/augmate/configuration/ConfigurationService.java : 22118.0070483202
library/src/test/java/com/augmate/sdk/backend/utils/PubnubHistoryUtilsTest.java : 21333.9611559245
launcher/src/main/java/com/augmate/launcher/helpers/SharedPreferencesHelper.java : 21063.5382567155
updater/src/main/java/com/augmate/updater/services/WirelessBootstrapperService.java : 20481.1227190853
sdk/src/main/res/layout/status_bar.xml : 20283.5855587752
library/src/test/java/com/augmate/api/InsecureAugmateAPITest.java : 20125.264468635
scripts/testing/glass1-install-apks.sh : 19752.327981831
deviceinfo/src/main/res/layout-mdpi/view_packageinfo.xml : 19731.9132273475
deviceinfo/src/main/res/layout-hdpi/view_packageinfo.xml : 19731.9132273475
deviceinfo/src/main/java/com/augmate/deviceinfo/frontend/adapters/PackageInfoAdapter.java : 19079.6638734435
wifiadmin/src/main/java/com/augmate/wifiadmin/receiver/WifiSetupReceiver.java : 19030.2451249119
sdk/src/main/aidl/com/augmate/sdk/services/IMotherServiceInterface.aidl : 18464.2681494244
sdk/src/main/java/com/augmate/sdk/backend/models/BatteryStatus.java : 18183.7638029603
wifiadmin/src/main/java/com/augmate/wifiadmin/model/WifiNetwork.java : 18020.0535672331
launcher/src/main/java/com/augmate/launcher/receivers/LoginToggleReceiver.java : 16642.4942438719
configuration/src/androidTest/java/com/augmate/configuration/ProvisioningPollingSchedulerIntegrationTest.java : 16113.4748218341
configuration/src/androidTest/java/com/augmate/configuration/ConfigurationServiceIntegrationTest.java : 15962.9706319994
deviceinfo/src/main/AndroidManifest.xml : 15396.3734043386
updater/src/main/java/com/augmate/updater/UpdaterApplication.java : 15106.2755110032
library/src/test/java/com/augmate/sdk/services/MessagingServiceTest.java : 15024.6848617746
configuration/src/main/java/com/augmate/configuration/storage/StorageVolatile.java : 14506.3838985042
library/src/test/java/com/augmate/sdk/backend/api/DeviceMessagingApiTest.java : 14502.1273396507
configuration/src/main/AndroidManifest.xml : 14270.5167201817
launcher/src/main/java/com/augmate/launcher/frontend/activites/ui/launcher/PinResetActivity.java : 13773.7736706085
library/src/main/java/com/augmate/sdk/backend/utils/PubnubHistoryUtils.java : 13040.1633643982
configuration/src/main/java/com/augmate/configuration/ConfigurationPoller.java : 12831.0752603963
library/build.gradle : 11994.6888558227
launcher/src/main/java/com/augmate/launcher/LauncherToggleReceiver.java : 11741.9437700681
updater/src/test/java/com/augmate/updater/bootstrapper/ProvisionHelperTest.java : 11485.9437700681
build.gradle : 11197.3084814786
launcher/src/main/java/com/augmate/AugmateApplication.java : 11190.2429321012
sdk/src/main/java/com/augmate/sdk/logger/LogAndErrorHandler.java : 10986.0079880962
updater/src/main/java/com/augmate/updater/UpdaterModule.java : 10985.4561046284
library/src/main/java/com/augmate/sdk/services/MessagingService.java : 10803.1188816665
updater/src/androidTest/java/com/augmate/updater/helpers/MockUpdaterAPI.java : 10798.0852063592
library/src/test/java/com/augmate/sdk/backend/api/UserMessagingApiTest.java : 10507.1570992247
sdk/src/main/java/com/augmate/sdk/ui/ProvisionProgressActivity.java : 10236.7835382567
deviceinfo/proguard-android.txt : 10134.529877046
wifiadmin/src/main/java/com/augmate/wifiadmin/model/WifiEntry.java : 9785.99342156786
sdk/src/main/java/com/augmate/sdk/logger/Log.java : 9443.15921372073
launcher/src/main/java/com/augmate/launcher/receivers/LauncherConfigurationReceiver.java : 9352.27002897643
fileadmin/build.gradle : 9100.82230401754
library/src/test/java/com/augmate/api/MobileAugmateApiTest.java : 9022.37136815726
updater/src/main/java/com/augmate/updater/pmi/PackageChangeReturnCodes.java : 8998.11739368784
configuration/src/test/java/com/augmate/configuration/ConfigurationPeriodicPollerTest.java : 7896.42540527841
configuration/src/main/java/com/augmate/configuration/provisioning/ObservableUpdaterConnection.java : 7809.53872660349
updater/src/test/java/com/augmate/updater/UpdateStatusManagerTest.java : 7673.10830918631
configuration/src/androidTest/java/com/augmate/configuration/ConfigurationChangeBroadcasterIntegrationTest.java : 7553.14402067507
launcher/src/androidTest/java/com/augmate/launcher/frontend/activities/ui/launcher/LoginActivityTest.java : 7492.17331036103
deviceinfo/src/main/res/layout-hdpi/item_packageinfo.xml : 7103.48876184509
deviceinfo/src/main/res/layout-mdpi/item_packageinfo.xml : 7103.48876184509
library/src/main/java/com/augmate/sdk/backend/managers/SessionManager.java : 6982.63959589631
updater/src/test/java/com/augmate/updater/PackageUninstallerTest.java : 6962.32093351085
deviceinfo/src/main/res/layout-mdpi/view_flashcard.xml : 6714.33158430574
deviceinfo/src/main/res/layout-hdpi/view_flashcard.xml : 6714.33158430574
launcher/src/test/java/com/augmate/sdk/ui/activities/LoginActivityTest.java : 6693.23557052236
sdk/src/main/java/com/augmate/sdk/logger/LogManager.java : 6581.8454068447
launcher/src/main/res/layout/status_bar.xml : 6557.50646096014
updater/src/main/java/com/augmate/updater/Endpoints.java : 6273.93883624403
library/src/main/java/com/augmate/sdk/backend/utils/connectors/KinesisDataPublisher.java : 6054.40551335265
deviceinfo/proguard-project.pro : 5968.90375127261
configuration/src/main/java/com/augmate/configuration/helpers/Observables.java : 5363.77163442713
privilegedshim/src/main/AndroidManifest.xml : 5360.91283577414
wifiadmin/src/test/java/com/augmate/wifiadmin/receiver/ConfigurationReceiverTest.java : 5193.87328686663
updater-sdk/src/main/java/com/augmate/configuration/ConfigurationHelper.java : 4723.61500509045
scripts/testing/#glass1-install-apks.sh# : 4617.02184979247
sdk/src/main/res/layout/activity_provision.xml : 4549.68157255854
deviceinfo/src/main/res/layout-mdpi/activity_deviceinfo.xml : 4297.17221395567
deviceinfo/src/main/res/layout-hdpi/activity_deviceinfo.xml : 4297.17221395567
wifiadmin/src/test/java/com/augmate/wifiadmin/service/AugmateConfigurationServiceTest.java : 4286.19343723079
launcher/src/main/java/com/augmate/launcher/frontend/activites/ui/launcher/NotificationActivity.java : 4242.27551100321
updater/src/androidTest/java/com/augmate/updater/PackageUninstallerTest.java : 4166.22257028741
configuration/src/sharedTest/java/com/augmate/configuration/mocks/ConfigurationPollRunnerBuilder.java : 4028.78847208082
library/src/main/java/com/augmate/sdk/backend/sensors/agents/BatteryMonitor.java : 3971.99663246926
configuration/src/androidTest/java/com/augmate/configuration/ConfigurationApiFetcherIntegrationTest.java : 3957.98699976506
launcher/src/test/java/com/augmate/launcher/frontend/activites/ui/launcher/LauncherMainActivityTest.java : 3888.10149581017
updater/src/main/java/com/augmate/updater/ConfigurationProvider.java : 3856.31036103062
deviceinfo/src/main/res/layout-hdpi/view_annotations.xml : 3705.21481713525
deviceinfo/src/main/res/layout-mdpi/view_annotations.xml : 3705.21481713525
configuration/src/test/java/com/augmate/configuration/ConfigurationFetcherTest.java : 3510.98316234631
library/src/main/java/com/augmate/sdk/backend/api/UserMessagingApi.java : 3454.94275197745
updater/src/androidTest/java/com/augmate/updater/StockRollbackTest.java : 3390.74320620252
updater-sdk/src/main/java/com/augmate/configuration/models/Configuration.java : 3166.67209648367
configuration/src/sharedTest/java/com/augmate/configuration/mocks/MockProvisioningFetcher.java : 3139.3922781737
configuration/src/androidTest/java/com/augmate/configuration/SnappyStoreIntegrationTest.java : 3088.60521575691
fileadmin/src/test/java/com/augmate/fileadmin/receivers/FilePolicyReceiverTest.java : 3080.74117002115
scripts/testing/vuzix-install-apk.sh : 3027.64257185371
configuration/src/androidTest/java/com/augmate/configuration/SnappyDBStoreTest.java : 3010.41585088887
updater/src/main/java/com/augmate/updater/services/LocalFileBootstrapperService.java : 2998.36666927716
configuration/src/androidTest/java/com/augmate/configuration/ProvisioningFetcherIntegrationTest.java : 2942.17464171039
deviceinfo/proguard-rules.pro : 2899.49502701856
configuration/src/main/java/com/augmate/configuration/ConfigurationApiFetcher.java : 2876.97266818075
